,Account_name,Degree,betweenness,closeness,Centrality
89,erikbern,0.0078061911170928654,0.007790406767318824,0.28095810068477856,0.29655469856919026
1857,Yorko,0.0047106325706594895,0.003797774195628917,0.2878837993454661,0.2963922061117545
45,animebing,0.006864064602960969,0.005065657163468254,0.2843907704353088,0.296320492201738
2031,dineshresearch,0.004037685060565276,0.003396531224441903,0.288881727523965,0.2963159438089722
1119,cmhungsteve,0.006729475100942126,0.002850516047792068,0.28639369228054684,0.29597368342928104
683,bearpaw,0.007537012113055182,0.005121206384907377,0.2829127966073969,0.29557101510535944
183,nrupatunga,0.003095558546433378,0.0026728311686897346,0.2897248520130688,0.2954932417281919
459,AnirudhDagar,0.0049798115746971724,0.003761309760308329,0.286417995886477,0.2951591172214825
941,LantaoYu,0.010094212651413187,0.007628194629437237,0.2764703197514945,0.2941927270323449
253,ice1000,0.006998654104979811,0.014329323806373822,0.27227732038772545,0.2936052982990791
636,codertimo,0.004845222072678331,0.004998620683639443,0.2837571704171041,0.2936010131734219
555,spillai,0.005652759084791386,0.004472284650083782,0.2832214201163249,0.2933464638512001
640,taehoonlee,0.005114401076716016,0.0030403866158715443,0.2847386563906226,0.29289344408321016
724,glouppe,0.006056527590847913,0.0029725975810049768,0.2836379397055544,0.2926670648774073
304,hibayesian,0.0036339165545087476,0.002584826469461485,0.28629651908781445,0.2925152621117847
501,amdegroot,0.004845222072678331,0.001964242741171029,0.2854611294055267,0.2922705942193761
139,bradfitz,0.010497981157469716,0.01875548104786858,0.2627188965148474,0.2919723587201857
550,kastnerkyle,0.005652759084791386,0.0030330268797320943,0.2830551546063607,0.2917409405708842
245,mavenlin,0.005248990578734858,0.0031747355751374864,0.28269952789398145,0.2911232540478538
2528,mwydmuch,0.002018842530282638,0.0011272070891896655,0.2878715223272844,0.29101757194675665
533,hiroharu-kato,0.0071332436069986545,0.005918018520599885,0.2776301442400465,0.29068140636764506
538,PetrochukM,0.005248990578734858,0.0017936169989317301,0.2830670242400507,0.2901096318177173
1222,ildoonet,0.005114401076716016,0.0031491084842598066,0.28168499945971,0.2899485090206858
2124,roshray,0.003095558546433378,0.003094509103319382,0.2832927365726242,0.28948280422237704
499,rahulbhalley,0.002288021534320323,0.0010900593605343456,0.2860781203192274,0.2894562012140821
1452,crazydonkey200,0.003364737550471063,0.0019974707828401264,0.2838645637953108,0.289226772128622
1943,agramfort,0.006056527590847913,0.0042306302269308465,0.27878822645076984,0.2890753842685486
573,dynamicwebpaige,0.006998654104979811,0.006848216399003617,0.27517424185938155,0.289021112363365
1516,oarriaga,0.0039030955585464327,0.003800024774045497,0.280852894822238,0.2885560151548299
1684,ruanyangry,0.002826379542395693,0.003857917108811226,0.281849658749582,0.2885339554007889
209,jiamings,0.0063257065948855995,0.0022172008832137637,0.2797355819092657,0.28827848938736506
1239,sheelabhadra,0.003364737550471063,0.0017934789601803704,0.28281797079992,0.28797618731057145
981,airalcorn2,0.002557200538358008,0.001897631552076347,0.28343547728638263,0.28789030937681703
710,markroxor,0.002288021534320323,0.0013054575039637064,0.28404373351788303,0.2876372125561671
205,douxiaotian,0.0034993270524899056,0.004175594394388035,0.2799095756780764,0.2875844971249543
948,mitmul,0.003364737550471063,0.003191662368038557,0.2806777266965692,0.2872341266150789
1388,kapsali29,0.002018842530282638,0.0017072610646120462,0.2834949950465117,0.2872210986414064
900,lengstrom,0.004172274562584118,0.002884314836090957,0.28014190434314784,0.2871984937418229
620,WillemJan,0.006460296096904441,0.008560683866051787,0.2721236526264811,0.2871446325894373
1341,DSKSD,0.004306864064602961,0.0019153607336529906,0.2808762670932672,0.28709849189152314
2965,Alro10,0.002826379542395693,0.001718549888123276,0.2820262931711924,0.28657122260171136
140,Pulkit-Khandelwal,0.00269179004037685,0.002709233965802176,0.2811219110050179,0.2865229350111969
3372,syedfquadri,0.003095558546433378,0.00340978381760594,0.2799792338055782,0.28648457616961753
234,ilija139,0.002826379542395693,0.0012594240089449785,0.2820852205203715,0.2861710240717122
882,burness,0.0047106325706594895,0.0042802688481918105,0.2770945087251135,0.2860854101439648
543,nzw0301,0.002422611036339165,0.0007481571349287079,0.2827587369435132,0.28592950511478105
509,nikhiljangam,0.002826379542395693,0.0017767274299413222,0.2813093568533293,0.2859124638256663
609,eleurent,0.005787348586810228,0.0029462157649973696,0.2770603893881337,0.2857939537399413
1442,ClementPinard,0.004576043068640645,0.0013557308540982865,0.2798051534529529,0.28573692737569184
1661,marcociccone,0.002288021534320323,0.0012185473415710305,0.2821677601911336,0.2856743290670249
311,mohanarunachalam,0.0032301480484522205,0.0017539024650582624,0.2806543874543693,0.2856384379678797
60,nduas77,0.002826379542395693,0.004903299264153882,0.27759589287545705,0.2853255716820066
1049,merrymercy,0.003768506056527591,0.0030181492554377807,0.2785351486301832,0.28532180394214857
1587,alokproc,0.004172274562584118,0.002962450245090323,0.27780152792512,0.28493625273279444
360,Separius,0.002288021534320323,0.0019565986356532773,0.2806543874543693,0.2848990076243429
619,shaohua0116,0.005248990578734858,0.0019456141775237624,0.2775844776318977,0.2847790823881564
361,YanWenqiang,0.004441453566621803,0.002605438038938496,0.2776758258762851,0.2847227174818454
4335,akasranjan005,0.002422611036339165,0.0032669046472003625,0.2789149378998633,0.2846044535834028
645,jogendra,0.006191117092866756,0.011765732734258441,0.2666205595644399,0.2845774093915651
1364,gowriaddepalli,0.004037685060565276,0.00408370079427374,0.2762327342575803,0.2843541201124193
2748,analyticalmonk,0.002018842530282638,0.0011947279860743405,0.2808879546876036,0.2841015252039605
1666,hardikp,0.0021534320323014803,0.0012504341015225494,0.2806193858679064,0.28402325200173045
3123,hugochan,0.0016150740242261102,0.0009095869438756324,0.2813797135078154,0.2839043744759171
714,sharanry,0.0029609690444145353,0.0016265886785597663,0.2790533000021699,0.2836408577251442
1373,fabianp,0.004845222072678331,0.0032897979071042976,0.2754999317220019,0.2836349517017845
1123,shang-vikas,0.002422611036339165,0.0015510394695334867,0.2796312894387941,0.2836049399446668
1171,YixuanLi,0.004441453566621803,0.0022698865901414115,0.2766742899849368,0.28338563014170004
535,prigoyal,0.0036339165545087476,0.0015625157360389305,0.2780647275931986,0.2832611598837463
232,MaxHalford,0.002826379542395693,0.0036530458226674187,0.276731001805948,0.28321042717101114
602,FrozenGene,0.005652759084791386,0.007789493920146107,0.2697098979963437,0.2831521510012812
392,suwoncjh,0.003095558546433378,0.0020919180231588823,0.2779273438345063,0.2831148204040986
2028,roomylee,0.004172274562584118,0.0016927292321792596,0.2771400142485729,0.28300501804333633
84,jiesutd,0.004306864064602961,0.0022631862120052817,0.27630057414974785,0.2828706244263561
1444,MAGI003769,0.0029609690444145353,0.0033840105209724173,0.27635713285239044,0.2827021124177774
681,endymecy,0.0029609690444145353,0.0039591950924557934,0.2756236710241513,0.2825438351610217
332,romainfrancois,0.010363391655450874,0.006175652533362014,0.26591685353762023,0.28245589772643315
1095,NeerajSarwan,0.0018842530282637954,0.0007854252421066577,0.27978195909364983,0.2824516373640203
1536,limberc,0.004037685060565276,0.003717359613353881,0.2746368577668941,0.2823919024408132
505,Scitator,0.0034993270524899056,0.0013775942525289838,0.2773791636691523,0.28225608497417115
1651,mari-linhares,0.004306864064602961,0.00399923842365068,0.2738235975601367,0.28212970004839033
58,nishantsbi,0.0029609690444145353,0.0020367164562399027,0.2769126359704841,0.2819103214711385
1422,richardaecn,0.00269179004037685,0.0008572268192628973,0.2782481173558322,0.281797134215472
367,PetarV-,0.004037685060565276,0.002148261913324368,0.2754212463606222,0.28160719333451184
1502,asmeurer,0.004306864064602961,0.004679963249804397,0.2725301516836566,0.28151697899806394
2946,DiptarkBose,0.002826379542395693,0.0030569764499461536,0.2756011647022614,0.2814845206946033
126,LiyuanLucasLiu,0.003364737550471063,0.003271683048682458,0.2747821919340751,0.28141861253322864
511,nishnik,0.005248990578734858,0.0017440683499471152,0.2744024116688004,0.2813954705974824
310,kumarkrishna,0.005518169582772544,0.0019962271335829717,0.2736127164303226,0.2811271131466781
686,gulvarol,0.004037685060565276,0.0019433751073726579,0.27509574240168266,0.2810768025696206
3191,purvanshi,0.003095558546433378,0.0016988466331686908,0.2762214308475526,0.28101583602715463
2669,akosiorek,0.0032301480484522205,0.0013074508929714931,0.2764589968895642,0.2809965958309879
2280,hadyelsahar,0.0016150740242261102,0.0007768525412908025,0.27856963218275377,0.2809615587482707
823,pradeepsinngh,0.0034993270524899056,0.0021669350511116783,0.2752640104005419,0.2809302725041435
625,StefanKarpinski,0.0063257065948855995,0.0031948818410546444,0.2712706689861956,0.2807912574221358
368,sunshineatnoon,0.004306864064602961,0.0020210539068180717,0.2743020572576086,0.2806299752290296
1431,janishar,0.004172274562584118,0.00808062968965863,0.26827356041063866,0.2805264646628814
1260,PranjalSahu,0.002288021534320323,0.0018041764606540839,0.2760407020140873,0.2801329000090617
1414,lxtGH,0.004441453566621803,0.001447192203711268,0.27422405456014337,0.2801127003304764
77,FavioVazquez,0.006729475100942126,0.005549735775416979,0.2677840101179185,0.2800632209942776
3626,MechCoder,0.003364737550471063,0.0014638376304392984,0.27518545972492825,0.2800140349058386
2247,rcourivaud,0.0014804845222072677,0.0011701429080459985,0.27731079315801865,0.2799614205882719
236,Hanjun-Dai,0.005518169582772544,0.002704669358011534,0.271630893205605,0.2798537321463891
1804,LEONOB2014,0.002018842530282638,0.0013402033022628026,0.27643635394784755,0.27979539978039303
1455,ankeshanand,0.002557200538358008,0.0004389636879239319,0.2766969719237781,0.27969313615006003
4411,hepingtao,0.0018842530282637954,0.003428617030961837,0.2743020572576086,0.27961492731683424
3485,codexponent,0.003364737550471063,0.0024498791902583987,0.2737347658983167,0.27954938263904616
1209,chihyaoma,0.002422611036339165,0.000287909236073406,0.2767763880049404,0.2794869082773529
1150,amlankar,0.003095558546433378,0.0015883982285547832,0.2747486396293089,0.2794325964042971
1979,meltemiatay,0.002557200538358008,0.0017067127323209307,0.275140593749592,0.2794045070202709
3592,KartikKannapur,0.0014804845222072677,0.002503902284812902,0.2753650700437501,0.2793494568507703
708,akhilNair,0.001345895020188425,0.000611468344633084,0.2773791636691523,0.27933652703397377
5898,inejc,0.001345895020188425,0.0004208251116325386,0.2772538434736308,0.2790205636054517
1423,Cysu,0.0053835800807537,0.003111024223969674,0.2704663565611223,0.27896096086584565
296,HarleyHK,0.004441453566621803,0.0031671761498467204,0.27120527629780994,0.2788139060142785
280,shaz13,0.003768506056527591,0.0030542348298799107,0.2718715746527242,0.2786943155391317
94,iwangjian,0.002826379542395693,0.0015362438826320387,0.2741795015049752,0.27854212493000297
4325,sananand007,0.002288021534320323,0.0020357317118902467,0.2741906384114907,0.2785143916577013
1203,MaximumEntropy,0.0032301480484522205,0.0009235208403235258,0.27415723040583584,0.2783108992946116
4946,MrinalJain17,0.0016150740242261102,0.0006359019713919331,0.27599555675249365,0.2782465327481117
1783,ledell,0.004845222072678331,0.004337782177873586,0.2689683757840575,0.2781513800346094
679,jiegzhan,0.0032301480484522205,0.002304502622147332,0.2725521592058985,0.2780868098764981
2418,HrWangChengdu,0.002826379542395693,0.00159831199011222,0.2736238073389741,0.278048498871482
2706,iou2much,0.0010767160161507402,0.0006011772985868914,0.27630057414974785,0.27797846746448546
1116,Mariusmarten,0.00269179004037685,0.0018362479153461052,0.2733357356273279,0.2778637735830508
607,VieVie31,0.0016150740242261102,0.0009386209687184904,0.27518545972492825,0.2777391547178729
346,athiselvam,0.0016150740242261102,0.0008133544038433433,0.2753089166382189,0.27773734506628833
1210,ritheshkumar95,0.003364737550471063,0.0011357445364064017,0.273048269842751,0.2775487519296285
532,gauthamkrishna-g,0.0029609690444145353,0.001281580260531392,0.27329147073087,0.27753402003581595
2640,MultiPath,0.003364737550471063,0.0017070001026056267,0.2724311617988736,0.2775028994519503
1319,huanghoujing,0.004576043068640645,0.002050260064416475,0.27085704706895475,0.2774833502020119
654,Parth-Vader,0.0032301480484522205,0.0014706708670379931,0.2727503869672508,0.277451205882741
239,jnhwkim,0.0036339165545087476,0.0007248322389864026,0.273048269842751,0.2774070186362461
81,fregu856,0.002422611036339165,0.0008007728990604839,0.2740348040048914,0.27725818794029106
99,Ewenwan,0.006191117092866756,0.005107380036856901,0.2659273293039903,0.277225826433714
2271,Mike-Leo-Smith,0.0014804845222072677,0.0018827695785078953,0.2737902789313522,0.27715353303206736
2541,li-haoran,0.0017496635262449528,0.0016568253899455535,0.2737347658983167,0.2771412548145072
384,funcwj,0.002826379542395693,0.0016245165328346973,0.27257417028275754,0.277025066357988
2779,SwapneelM,0.0012113055181695827,0.0005406203224596124,0.2752078982001178,0.27695982404074704
1871,fangchangma,0.004441453566621803,0.0021424906605973988,0.2703688599772696,0.2769528042044888
2127,llcing,0.0032301480484522205,0.0016261795096012964,0.2720468837727195,0.27690321133077306
1448,junqiangchen,0.0029609690444145353,0.0009506860302410586,0.2728716681644632,0.27678332323911875
69,mingkin,0.004576043068640645,0.00457601924814246,0.2675823255659607,0.2767343878827438
1589,Jopepato,0.0017496635262449528,0.0010992271215930123,0.2738791466325512,0.27672803728038914
1550,CharlesShang,0.005248990578734858,0.002055697842241206,0.2692365717554439,0.27654126017642
382,seungwonpark,0.005652759084791386,0.002790521509071204,0.2679540857038937,0.27639736629775624
1854,feebarscevicius,0.00269179004037685,0.0020055429805736122,0.2716527557266888,0.2763500887476393
1117,Sampson-Lee,0.004037685060565276,0.0025527511816926004,0.2697098979963437,0.2763003342386016
2197,bryanyzhu,0.0039030955585464327,0.0016233212280609619,0.2706398575516193,0.2761662743382267
185,qijiezhao,0.0039030955585464327,0.0014421728909189738,0.27060730916225656,0.275952577611722
195,DequanWang,0.002826379542395693,0.0010548187594755108,0.2719811163645791,0.27586231466645034
613,mitra06,0.0016150740242261102,0.0006174905196492563,0.2733800148652393,0.2756125794091147
842,MingChen0919,0.0018842530282637954,0.0017207075776972116,0.27200303530049924,0.27560799590646023
5866,rabiulcste,0.0009421265141318977,0.00018860780256832308,0.27444703720330504,0.2755777715200053
123,Sino0904,0.0029609690444145353,0.001841305585342236,0.2707701294445443,0.2755724040743011
1126,TobiasLee,0.00269179004037685,0.0013240394963014435,0.27149979194194146,0.2755156214786197
1377,prateekiiest,0.00269179004037685,0.002092374840178141,0.2704555201351212,0.2752396850156762
1402,shayan09,0.0018842530282637954,0.0007071210220074379,0.2725851771544375,0.2751765512047087
53,hli2020,0.003095558546433378,0.0015104545482567259,0.2704663565611223,0.2750723696558124
2172,jonpappalord,0.002288021534320323,0.0011513289754574744,0.2715325553922964,0.2749719059020742
5173,suzana-ilic,0.0010767160161507402,0.0004001210346793225,0.2734353840909179,0.274912221141748
482,matthewfeickert,0.0018842530282637954,0.0009554811036274806,0.27200303530049924,0.2748427694323905
3714,ateexD,0.0018842530282637954,0.00048337142224099387,0.2724421571236425,0.2748097815741473
1270,pengshuang,0.002288021534320323,0.001472091260399482,0.2709875281835604,0.27474764097828025
551,carlthome,0.0029609690444145353,0.0021296767653619848,0.2696129459221349,0.2747035917319114
1639,statkclee,0.00269179004037685,0.00288168415147976,0.2691184996632177,0.2746919738550743
3363,kaonashi-tyc,0.00269179004037685,0.003438117078526177,0.26844425861180665,0.2745741657307097
3764,NeelShah18,0.002018842530282638,0.001380027087804418,0.27117259177489617,0.2745714613929832
699,ChrisRackauckas,0.004172274562584118,0.002380495107350679,0.2679647226014247,0.27451749227135946
2912,runawayhorse001,0.0018842530282637954,0.002444398244424246,0.2701308306475845,0.2744594819202725
1546,suryabhupa,0.002018842530282638,0.0007354981203206815,0.2716964913283353,0.2744508319789386
886,iassael,0.002018842530282638,0.000326000140626128,0.27194824458353434,0.2742930872544431
510,spMohanty,0.003364737550471063,0.002177394448980168,0.2687221069686501,0.2742642389681013
2072,imRP26,0.0029609690444145353,0.0015745188182769276,0.2696775728917139,0.2742130607544054
2162,gd-zhang,0.002826379542395693,0.0006165334845067706,0.2707592686636112,0.27420218169051364
2628,YTLogos,0.0047106325706594895,0.004179772559037053,0.2652898143860283,0.2741802195157248
1007,betatim,0.0032301480484522205,0.0020847111489571677,0.26869001819259203,0.2740048773900014
2138,abhiskk,0.0016150740242261102,0.0006192495408113937,0.2717621211422557,0.2739964447072932
1113,pygaganthon,0.0016150740242261102,0.0006072203612991148,0.27177306252727634,0.2739953569128016
2141,rohitgajawada,0.002018842530282638,0.0010837478445322774,0.27087878519472275,0.2739813755695377
1168,MarvinTeichmann,0.004306864064602961,0.003087057094725788,0.2665258154164524,0.2739197365757812
3462,ahundt,0.002557200538358008,0.0018967923329182808,0.2694084980464755,0.2738624909177518
73,liaopeiyuan,0.003364737550471063,0.0024832591551153297,0.26793281444202943,0.2737808111476158
2643,gustavz,0.002288021534320323,0.0016355591438793307,0.26976379039493625,0.2736873710731359
849,chengdazhi,0.004037685060565276,0.004140761506520318,0.265498498605801,0.2736769451728866
1321,fqnchina,0.0032301480484522205,0.0013790509080628224,0.26898981179727,0.273599010753785
2288,JayParks,0.0017496635262449528,0.000561682016040846,0.2712270703573003,0.2735384158995861
3345,mattiaz88,0.0012113055181695827,0.0011044748042283662,0.27111813507319826,0.2734339153955962
481,JBed,0.001345895020188425,0.00034771107371487465,0.2716090342032145,0.2733026402971178
1449,irsisyphus,0.002288021534320323,0.0013916403711086065,0.2696129459221349,0.2732926078275638
534,domarps,0.0016150740242261102,0.0008866865816442216,0.27074840875391026,0.2732501693597806
2019,krshrimali,0.0017496635262449528,0.0017947255095024934,0.2696667995786389,0.2732111886143864
1663,AlexanderFabisch,0.001345895020188425,0.00022676470233489688,0.27156532675111594,0.27313798647363924
68,snavely,0.0047106325706594895,0.003799433444455176,0.2646242238838249,0.2731342898989396
2117,michaelczhou,0.004172274562584118,0.002210307003991292,0.2667153710953609,0.2730979526619363
1669,italoPontes,0.001345895020188425,0.0006501585774101053,0.2710854715494353,0.2730815251470339
3671,gineshidalgo99,0.0034993270524899056,0.002953564108261041,0.2666205595644399,0.27307345072519085
519,codeorbit,0.001345895020188425,0.000627321540767685,0.27109635851616426,0.2730695750771204
1555,ShichenLiu,0.003095558546433378,0.0017160121275595574,0.2682522383982073,0.2730638090722003
1028,pskrunner14,0.0014804845222072677,0.0005827204034098583,0.2708896555661339,0.27295286049175105
1722,menshikh-iv,0.0014804845222072677,0.0005375856730949367,0.2709331457777439,0.2729512159730461
3121,backpropper,0.0012113055181695827,0.0009632762988716153,0.2707049778253325,0.2728795596423737
2710,anshul3899,0.00269179004037685,0.0017603814346922426,0.2684122361546181,0.2728644076296872
198,digantamisra98,0.002557200538358008,0.000988436262031252,0.26926879121833697,0.27281442801872624
29,stephenhky,0.002018842530282638,0.003235070621394762,0.2675293011672673,0.2727832143189447
1096,NawfalTachfine,0.0010767160161507402,0.0004244394083537666,0.2712815708336008,0.2727827262581053
1610,snowkylin,0.002826379542395693,0.0021448977908924407,0.26776276584896824,0.2727340431822564
2564,Denisolt,0.0017496635262449528,0.0007663036222639968,0.27019570616228994,0.2727116733107989
743,donnyyou,0.003095558546433378,0.000772636585417284,0.268829124932397,0.2726973200642477
180,YunzhuLi,0.004172274562584118,0.0014614433515746307,0.2670635910370505,0.27269730895120925
2198,chuan92,0.0014804845222072677,0.0009128978110271846,0.2702714336584117,0.2726648159916461
4719,Aniruddha-Tapas,0.0009421265141318977,0.0005373865649700245,0.2711290246637141,0.272608537742816
1114,ashishpatel26,0.0017496635262449528,0.0011823444223639425,0.2696560271262929,0.27258803507490176
78,ConanCui,0.004306864064602961,0.002040430522147605,0.2661580051672774,0.27250529975402793
101,mbinary,0.002826379542395693,0.004062176041064495,0.2655507209698069,0.27243927655326705
820,rich-iannone,0.0063257065948855995,0.0035860567380614867,0.2625145573249004,0.2724263206578475
59,amitadate,0.0021534320323014803,0.0012609869820590551,0.2689790933635834,0.2723935123779439
3322,GunhoChoi,0.002422611036339165,0.0006040734040362273,0.2693439999621933,0.27237068440256873
1089,icrtiou,0.002018842530282638,0.0010676178154890783,0.2691184996632177,0.27220496000898936
778,Gerson-Nascimento,0.0018842530282637954,0.002840619479076044,0.2674127214298019,0.2721375939371417
879,Jhy1993,0.0029609690444145353,0.0021449556205252575,0.26697909061273883,0.27208501527767864
2325,rsepassi,0.002422611036339165,0.0010036132694646817,0.2686151741763824,0.2720413984821863
2820,rollthedice32,0.0010767160161507402,0.0006175640513114487,0.2703147255747433,0.2720090056422055
5863,rashed091,0.0008075370121130551,0.00010822724467716944,0.27106370023902704,0.2719794644958173
1194,shmsw25,0.003095558546433378,0.0011332006088188705,0.2676884374450763,0.2719171966003285
2636,scaelles,0.0021534320323014803,0.0007470742202038184,0.2690112512275332,0.2719117574800385
134,gangeshwark,0.0018842530282637954,0.0010632568021407864,0.2689576590585899,0.2719051688889945
2091,tian1ya,0.0012113055181695827,0.0007063340677332372,0.2699795755330356,0.2718972151189384
606,alexis-jacq,0.0018842530282637954,0.0005926978056995995,0.2694084980464755,0.2718854488804389
122,coldmanck,0.0016150740242261102,0.0011343003439342042,0.2691292292102899,0.2718786035784502
192,2prime,0.005518169582772544,0.003226228331802691,0.26310801867214256,0.27185241658671777
