,Account_name,Degree,betweenness,closeness,Centrality
24316,huangcs,3.6133694670280034e-05,0.0,0.20375683354271065,0.20379296723738094
3888,sergiivelykodnyi,3.6133694670280034e-05,0.0,0.20477164604838563,0.20480777974305592
18342,Defite,3.6133694670280034e-05,0.0,0.20500106929864204,0.20503720299331232
7432,teendoistudio,7.226738934056007e-05,0.0,0.20632528649633694,0.2063975538856775
7430,silkyland,7.226738934056007e-05,0.0,0.20632528649633694,0.2063975538856775
12918,filipovi,3.6133694670280034e-05,0.0,0.2065921855187755,0.2066283192134458
20711,svillagracia,3.6133694670280034e-05,0.0,0.20670810787452293,0.20674424156919322
11816,khamer,3.6133694670280034e-05,0.0,0.20678700941333036,0.20682314310800065
26469,ckhicks,3.6133694670280034e-05,0.0,0.20690470000168107,0.20694083369635136
893,pikanglong,3.6133694670280034e-05,0.0,0.20698065051559325,0.20701678421026354
26436,scote,3.6133694670280034e-05,0.0,0.20705510510292782,0.2070912387975981
27645,faethonm,3.6133694670280034e-05,0.0,0.20712184950503754,0.20715798319970782
19548,mreza-kiani,7.226738934056007e-05,0.0,0.2072228239310319,0.20729509132037244
19547,gvmohzibat,7.226738934056007e-05,0.0,0.2072228239310319,0.20729509132037244
24613,kblicharski,3.6133694670280034e-05,0.0,0.2073238968575731,0.2073600305522434
15635,ryandobby,3.6133694670280034e-05,0.0,0.20790894058788834,0.20794507428255862
1852,alberto-hortelano,3.6133694670280034e-05,0.0,0.20791676347762714,0.20795289717229742
5238,anfield343,3.6133694670280034e-05,0.0,0.2086185167000746,0.2086546503947449
19713,oworyoakim,3.6133694670280034e-05,0.0,0.208654752971525,0.20869088666619529
19349,fantattitude,7.226738934056007e-05,4.0724762224551504e-08,0.20895457829248995,0.20902688640659273
25695,daniloarodrigues,3.6133694670280034e-05,0.0,0.2090763319514823,0.2091124656461526
26088,rosysong,3.6133694670280034e-05,0.0,0.2093821311411048,0.20941826483577508
20888,kazuki-ma,3.6133694670280034e-05,0.0,0.20973657968241946,0.20977271337708975
26219,kirubarajan,3.6133694670280034e-05,0.0,0.20976205711321694,0.20979819080788722
26804,timdeng2324,3.6133694670280034e-05,0.0,0.2098480891580295,0.20988422285269978
26688,candyapplecorn,3.6133694670280034e-05,0.0,0.20990388837187263,0.20994002206654291
26240,ValentinGot,3.6133694670280034e-05,0.0,0.20999801710692936,0.21003415080159965
24571,mathieugauthier,3.6133694670280034e-05,0.0,0.20999801710692936,0.21003415080159965
25909,JensPiegsa,3.6133694670280034e-05,0.0,0.2101002183562818,0.21013635205095207
18478,onurburak9,3.6133694670280034e-05,0.0,0.2101353730147433,0.2101715067094136
20280,shalomz,3.6133694670280034e-05,0.0,0.21040902220472374,0.21044515589939403
24319,abigger87,3.6133694670280034e-05,0.0,0.21048436063752804,0.21052049433219833
26929,hellopablo,3.6133694670280034e-05,0.0,0.2114881171663144,0.2115242508609847
16568,jeffdeville,3.6133694670280034e-05,0.0,0.21195374990199367,0.21198988359666396
12069,StoneSet,3.6133694670280034e-05,0.0,0.21197001100721538,0.21200614470188567
25720,Wadjetz,7.226738934056007e-05,7.22073275513416e-05,0.2118854804957551,0.212029955212647
21890,cleberar38,3.6133694670280034e-05,0.0,0.2120757690397108,0.21211190273438107
26128,muhammadsasmito,3.6133694670280034e-05,0.0,0.21208228067337923,0.2121184143680495
24117,martastain,3.6133694670280034e-05,0.0,0.21211484484069312,0.2121509785353634
17997,RonXS,3.6133694670280034e-05,0.0,0.21217022688141302,0.2122063605760833
25618,chenzhangyu,3.6133694670280034e-05,0.0,0.21232186089638266,0.21235799459105295
17546,jsvensson,3.6133694670280034e-05,0.0,0.21283051614753448,0.21286664984220477
262,ashphy,3.6133694670280034e-05,0.0,0.2129026770955783,0.2129388107902486
11836,akwright,3.6133694670280034e-05,0.0,0.2133663275032588,0.21340246119792908
25311,doyeonOh,3.6133694670280034e-05,0.0,0.21374432636602003,0.21378046006069032
18328,TylerB24890,3.6133694670280034e-05,0.0,0.21381048981384346,0.21384662350851374
27055,JasonChrYoung,3.6133694670280034e-05,0.0,0.2138187631250105,0.21385489681968078
692,XiaocongDong,3.6133694670280034e-05,0.0,0.21384358690054706,0.21387972059521734
23752,massimo-me,3.6133694670280034e-05,0.0,0.21408218874246063,0.21411832243713091
25051,JLKM,3.6133694670280034e-05,0.0,0.21437620064031535,0.21441233433498563
24014,scris,3.6133694670280034e-05,0.0,0.21449269949557476,0.21452883319024504
25725,thomaskrag,3.6133694670280034e-05,0.0,0.21470605375010282,0.2147421874447731
22602,cuonghd97,3.6133694670280034e-05,0.0,0.2148045397027342,0.21484067339740448
25140,FantasticGold,3.6133694670280034e-05,0.0,0.21492986421305868,0.21496599790772897
27654,CookiesChen,3.6133694670280034e-05,0.0,0.21492986421305868,0.21496599790772897
25532,Cubelrti,3.6133694670280034e-05,0.0,0.21492986421305868,0.21496599790772897
23530,ht2,3.6133694670280034e-05,0.0,0.21500010983623055,0.21503624353090084
11999,drakkein,3.6133694670280034e-05,0.0,0.21543598770126773,0.21547212139593802
14095,smack0007,3.6133694670280034e-05,0.0,0.21577753830499266,0.21581367199966295
13317,byron1st,3.6133694670280034e-05,0.0,0.2157876498752283,0.2158237835698986
14373,UbaldoRosas,3.6133694670280034e-05,0.0,0.2159563156741897,0.21599244936886
20957,hansenmakangiras,3.6133694670280034e-05,0.0,0.21612524534742786,0.21616137904209815
24617,MaxMcKinney,3.6133694670280034e-05,0.0,0.21614046198221437,0.21617659567688466
26221,kevinchesser,3.6133694670280034e-05,0.0,0.2162148852738935,0.21625101896856377
27273,pyguerder,3.6133694670280034e-05,0.0,0.21630629302772608,0.21634242672239637
26925,nathan-van-der-werf,7.226738934056007e-05,0.0,0.21641133802821735,0.2164836054175579
26924,sander-beenen,7.226738934056007e-05,0.0,0.21641133802821735,0.2164836054175579
27637,korokd,3.6133694670280034e-05,0.0,0.21652157545785777,0.21655770915252806
26623,JonnyCarter,3.6133694670280034e-05,0.0,0.21684275096907335,0.21687888466374364
25775,CassianoD2,3.6133694670280034e-05,0.0,0.21693128392645022,0.2169674176211205
13431,efichot,3.6133694670280034e-05,0.0,0.21696024307575018,0.21699637677042047
1592,Cristian006,3.6133694670280034e-05,0.0,0.21698068948375515,0.21701682317842544
26977,hernanBeiza,3.6133694670280034e-05,0.0,0.21710856689683622,0.2171447005915065
13482,mxmtsk,3.6133694670280034e-05,0.0,0.2172212237680099,0.21725735746268018
27650,ProJaCore,3.6133694670280034e-05,0.0,0.2172844310510277,0.217320564745698
24804,minhhungit,7.226738934056007e-05,7.338405355605353e-08,0.2173613543652751,0.2174336951386692
6164,dvershinin,3.6133694670280034e-05,0.0,0.21767130792345768,0.21770744161812797
3607,Vardiak,3.6133694670280034e-05,0.0,0.21788931740356682,0.2179254510982371
27281,Xrequillart,3.6133694670280034e-05,0.0,0.21819733316531212,0.2182334668599824
16934,carvilsi,3.6133694670280034e-05,0.0,0.21829732404219523,0.21833345773686552
14522,fachinformatiker,3.6133694670280034e-05,0.0,0.21829732404219523,0.21833345773686552
17262,lucasvieirawerner,7.226738934056007e-05,0.0,0.21851658993447023,0.21858885732381078
25674,Nicositter88,3.6133694670280034e-05,0.0,0.21868262677571754,0.21871876047038782
24758,harrymee123,3.6133694670280034e-05,0.0,0.2186982056669185,0.2187343393615888
26840,forfucksayk,3.6133694670280034e-05,0.0,0.2188835915828189,0.21891972527748918
12122,pbres,3.6133694670280034e-05,0.0,0.2191683453092857,0.21920447900395598
19101,magicznyleszek,3.6133694670280034e-05,0.0,0.2192709684988134,0.21930710219348368
18334,dentemple,3.6133694670280034e-05,0.0,0.2193945916854556,0.2194307253801259
26488,donedgardo,3.6133694670280034e-05,0.0,0.21948522107962665,0.21952135477429693
20392,greekrode,3.6133694670280034e-05,0.0,0.21950265839410574,0.21953879208877602
12899,andyhawks,3.6133694670280034e-05,0.0,0.21956196599350336,0.21959809968817365
20710,ivarmlee11,7.226738934056007e-05,2.956903926247847e-08,0.21964400281997362,0.21971629977835344
24972,moderatemisbehaviour,3.6133694670280034e-05,0.0,0.21969115808882167,0.21972729178349196
21362,lexxyungcarter,3.6133694670280034e-05,0.0,0.2197016397872443,0.2197377734819146
23069,jornbakhuys,3.6133694670280034e-05,0.0,0.21971911150742748,0.21975524520209777
25575,Sebastix,3.6133694670280034e-05,0.0,0.2197313433650746,0.2197674770597449
20667,leobugoni,3.6133694670280034e-05,0.0,0.21974182889850383,0.21977796259317411
25761,fjogeleit,7.226738934056007e-05,0.0,0.21995875419731295,0.2200310215866535
7942,ilyas-shah,3.6133694670280034e-05,0.0,0.22002356489631117,0.22005969859098146
22775,BlackHades,3.6133694670280034e-05,0.0,0.22009016700302292,0.2201263006976932
21446,radimklaska,3.6133694670280034e-05,0.0,0.22010068681121078,0.22013682050588107
19198,Pham3n,3.6133694670280034e-05,0.0,0.22011296119185866,0.22014909488652895
19199,gta191977649,3.6133694670280034e-05,0.0,0.22011296119185866,0.22014909488652895
22961,shaheinm,3.6133694670280034e-05,0.0,0.22012523694159647,0.22016137063626676
27633,rohanpande,3.6133694670280034e-05,0.0,0.22029372834039884,0.22032986203506913
17638,kylelol,3.6133694670280034e-05,0.0,0.22040971588015032,0.2204458495748206
26164,SwenVanZanten,3.6133694670280034e-05,0.0,0.22046423704317264,0.22050037073784293
27277,TannerReynolds,3.6133694670280034e-05,0.0,0.22076194030286514,0.22079807399753543
26249,mhgufron,3.6133694670280034e-05,0.0,0.22085193773660278,0.22088807143127306
25149,caballerojavier13,3.6133694670280034e-05,0.0,0.22085546854296148,0.22089160223763177
14988,McGrady00H,3.6133694670280034e-05,0.0,0.2209331748554606,0.2209693085501309
15779,ahester57,3.6133694670280034e-05,0.0,0.22094730915108185,0.22098344284575214
15150,asntech,3.6133694670280034e-05,0.0,0.22111883149974376,0.22115496519441405
24763,samuelnp,3.6133694670280034e-05,0.0,0.2211365293596536,0.2211726630543239
24618,ehab180hb,3.6133694670280034e-05,0.0,0.2212498627827741,0.22128599647744437
24175,fabianmieller,3.6133694670280034e-05,0.0,0.22132252807462977,0.22135866176930005
25143,HibisciDai,3.6133694670280034e-05,0.0,0.2216278886825746,0.2216640223772449
5796,MightySCollins,7.226738934056007e-05,7.220732755134158e-05,0.22156745990091647,0.2217119346178084
26813,MXWXZ,3.6133694670280034e-05,0.0,0.22183608689670953,0.22187222059137982
25654,cschorr,3.6133694670280034e-05,0.0,0.22190200879226152,0.2219381424869318
23280,bZez,3.6133694670280034e-05,0.0,0.22199293835499626,0.22202907204966654
25180,suppayami,3.6133694670280034e-05,0.0,0.22204646115233975,0.22208259484701004
23925,tangyiyang,3.6133694670280034e-05,0.0,0.2221553704708967,0.222191504165567
23922,ArturGrigio,3.6133694670280034e-05,0.0,0.22233235251530536,0.22236848620997565
24252,simon-jentzsch,3.6133694670280034e-05,0.0,0.22242542578491256,0.22246155947958285
24000,thilobillerbeck,3.6133694670280034e-05,0.0,0.2224666176685225,0.22250275136319278
25091,nclavaud,3.6133694670280034e-05,0.0,0.22261180629526708,0.22264793998993737
11076,lin826,3.6133694670280034e-05,0.0,0.22266383348960772,0.222699967184278
3787,Kapulara,3.6133694670280034e-05,0.0,0.22280029606738663,0.22283642976205692
19416,rotemtam,3.6133694670280034e-05,0.0,0.222872185682793,0.22290831937746328
23703,itsukichang,7.226738934056007e-05,7.220732755134145e-05,0.22287398351758517,0.22301845823447708
18554,MicahStevens,3.6133694670280034e-05,0.0,0.22299450455790543,0.2230306382525757
19111,justinforce,3.6133694670280034e-05,0.0,0.2230179043380216,0.2230540380326919
25126,flynnham,7.226738934056007e-05,7.220732755134155e-05,0.22304671080983024,0.22319118552672215
6972,prolonginc,3.6133694670280034e-05,0.0,0.2231872489940827,0.223223382688753
27204,GrassWonder,3.6133694670280034e-05,0.0,0.2232467607847809,0.22328289447945118
21021,LenzGr,3.6133694670280034e-05,0.0,0.22325938857825248,0.22329552227292276
21784,paroblow,3.6133694670280034e-05,0.0,0.22329186660786746,0.22332800030253774
3621,Tokitsukaze,3.6133694670280034e-05,0.0,0.22332074390129633,0.22335687759596662
24752,Bronskiy,3.6133694670280034e-05,0.0,0.2234309071368167,0.223467040831487
20497,joshaidan,3.6133694670280034e-05,0.0,0.2234327139969794,0.22346884769164968
25078,rednaks,3.6133694670280034e-05,0.0,0.22344716993040364,0.22348330362507393
20260,HirotoYamamoto3,3.6133694670280034e-05,0.0,0.22346704989343472,0.223503183588105
23324,asantos07,3.6133694670280034e-05,0.0,0.22349054895631532,0.2235266826509856
24729,Isaac1m,3.6133694670280034e-05,0.0,0.22362259708239834,0.22365873077706863
23956,rudimusmaximus,3.6133694670280034e-05,0.0,0.2236533704191078,0.22368950411377808
1269,banixc,7.226738934056007e-05,0.0,0.22378923630912426,0.2238615036984648
20505,encku,7.226738934056007e-05,6.217381615299693e-09,0.22388534779003202,0.2239576213967542
27238,afgprogrammer,3.6133694670280034e-05,0.0,0.22397972611344885,0.22401585980811914
16759,AndresERojasI,3.6133694670280034e-05,0.0,0.22406691521750172,0.224103048912172
20770,chz,3.6133694670280034e-05,0.0,0.22407418404032733,0.22411031773499762
26610,cinemapub,3.6133694670280034e-05,0.0,0.22429428905785329,0.22433042275252357
24882,jermartin77,3.6133694670280034e-05,0.0,0.22431067778429106,0.22434681147896135
24332,kam2yar,3.6133694670280034e-05,0.0,0.2243835455541933,0.22441967924886358
22694,cdcabrera,7.226738934056007e-05,0.0,0.22440359249138644,0.224475859880727
17786,Templum,3.6133694670280034e-05,0.0,0.22444369711392753,0.22447983080859782
24784,DmitryNaum,3.6133694670280034e-05,0.0,0.22448928795226067,0.22452542164693096
26759,Chocksy,3.6133694670280034e-05,0.0,0.22465722184956036,0.22469335554423064
1767,BGR360,3.6133694670280034e-05,0.0,0.2246590485983679,0.2246951822930382
26352,larsha,3.6133694670280034e-05,0.0,0.22467183667188032,0.2247079703665506
27210,chchleung,3.6133694670280034e-05,0.0,0.22471203723963207,0.22474817093430235
17505,eshoyfer,7.226738934056007e-05,7.22073275513415e-05,0.22467914479612658,0.2248236195130185
22957,MrFuri,7.226738934056007e-05,0.0,0.22479431049829532,0.22486657788763587
27151,datamweb,3.6133694670280034e-05,0.0,0.22489128740974712,0.2249274211044174
27501,sergioregueira,3.6133694670280034e-05,0.0,0.22493706028433186,0.22497319397900215
24219,Pewww,3.6133694670280034e-05,0.0,0.2250451581784337,0.225081291873104
25688,fabic,3.6133694670280034e-05,0.0,0.22506715690682136,0.22510329060149165
17650,kyle-john,7.226738934056007e-05,7.220732755134155e-05,0.22504882433451834,0.22519329905141025
14058,anEffingChamp,3.6133694670280034e-05,0.0,0.22524881065322422,0.2252849443478945
27131,jblaszczyk,3.6133694670280034e-05,0.0,0.2252690125049897,0.22530514619966
26521,scudc,3.6133694670280034e-05,0.0,0.22527268595827443,0.22530881965294472
25367,alanyukeroo,3.6133694670280034e-05,0.0,0.22529656632519923,0.22533270001986952
13901,anderles,3.6133694670280034e-05,0.0,0.22531126445227345,0.22534739814694374
20889,antonydevanchi,3.6133694670280034e-05,0.0,0.22534250434082717,0.22537863803549746
19123,c0un7-z3r0,3.6133694670280034e-05,0.0,0.2253682378133242,0.2254043715079945
17456,BenRichter,0.00010840108401084011,4.717100546961003e-07,0.22531126445227345,0.225420137246339
26120,adhityan,3.6133694670280034e-05,0.0,0.2253866224637964,0.2254227561584667
18559,jstenquist,3.6133694670280034e-05,0.0,0.22556879247199257,0.22560492616666286
26375,0atman,3.6133694670280034e-05,0.0,0.2256627526011719,0.2256988862958422
19250,JohnLockwood,3.6133694670280034e-05,0.0,0.2257697043948167,0.22580583808948698
25875,EmilienLeroy,3.6133694670280034e-05,0.0,0.2258490617058584,0.22588519540052868
12712,jbmeerkat,7.226738934056007e-05,7.22073275513414e-05,0.22577892912369238,0.2259234038405843
16800,bastosjavier,7.226738934056007e-05,1.0566718983609707e-08,0.22586383201220084,0.22593610996826038
20510,pauladams8,3.6133694670280034e-05,0.0,0.2259303223053764,0.2259664560000467
5347,Mayershi,3.6133694670280034e-05,0.0,0.2259857607944093,0.22602189448907958
27395,danis24,3.6133694670280034e-05,0.0,0.22605602194960386,0.22609215564427415
19187,guillaumemorin,7.226738934056007e-05,7.220732755134138e-05,0.22595434231069197,0.2260988170275839
25386,pivstone,3.6133694670280034e-05,0.0,0.22608746871833788,0.22612360241300816
27243,ptdede,3.6133694670280034e-05,0.0,0.22610227022532864,0.22613840391999893
24263,mirkomikan,3.6133694670280034e-05,0.0,0.22614113340365113,0.22617726709832142
12158,ChristianKomodo,3.6133694670280034e-05,0.0,0.2261596443750674,0.22619577806973767
26477,heikokrebs,3.6133694670280034e-05,0.0,0.22625039195791316,0.22628652565258345
3831,AaronLeeeee,3.6133694670280034e-05,0.0,0.22639685274033072,0.226432986435001
27659,jonathanpglick,3.6133694670280034e-05,0.0,0.22648222108600957,0.22651835478067986
7685,kanumuri9593,3.6133694670280034e-05,0.0,0.2265212149996678,0.22655734869433808
7811,csvan,3.6133694670280034e-05,0.0,0.2265379307876591,0.2265740644823294
27233,adamstrawson,3.6133694670280034e-05,0.0,0.22655093366179724,0.22658706735646753
22904,bbhide,3.6133694670280034e-05,0.0,0.22658251828572293,0.22661865198039322
20537,colesteaks,3.6133694670280034e-05,0.0,0.2266661671689472,0.22670230086361748
17844,nicr9,3.6133694670280034e-05,0.0,0.2266698863306108,0.2267060200252811
14831,dominikbraun,7.226738934056007e-05,7.220732755134153e-05,0.2266531510641877,0.22679762578107962
20542,mohammedmatar,3.6133694670280034e-05,0.0,0.2268262014065241,0.22686233510119438
22689,chgrivas,3.6133694670280034e-05,0.0,0.22685600015374274,0.22689213384841303
6173,jpguzman,3.6133694670280034e-05,0.0,0.22693053128700777,0.22696666498167806
14385,pdilyard,3.6133694670280034e-05,0.0,0.22693053128700777,0.22696666498167806
22269,bvasilop,3.6133694670280034e-05,0.0,0.22693053128700777,0.22696666498167806
25395,GreenDou,3.6133694670280034e-05,0.0,0.2269398511222092,0.2269759848168795
26152,njseeto,3.6133694670280034e-05,0.0,0.22696781522146767,0.22700394891613795
3841,nimble-123,7.226738934056007e-05,3.31486398697747e-08,0.22700697654033755,0.227079277078318
26040,Shery11,3.6133694670280034e-05,0.0,0.22706854306668048,0.22710467676135077
20979,jonathanlundstrom,3.6133694670280034e-05,0.0,0.2270704092403143,0.22710654293498458
11721,jbuisine,3.6133694670280034e-05,0.0,0.22707787424160433,0.22711400793627462
24810,minoritea,3.6133694670280034e-05,0.0,0.22712827584137846,0.22716440953604874
2129,RodrigoCS,3.6133694670280034e-05,0.0,0.22712827584137846,0.22716440953604874
22889,Tsigie,3.6133694670280034e-05,0.0,0.2271768318661104,0.2272129655607807
21305,justin-schroeder,3.6133694670280034e-05,0.0,0.22717869982012925,0.22721483351479954
27297,mario-aleo,3.6133694670280034e-05,0.0,0.2271955127887285,0.22723164648339877
25309,louisnovick,3.6133694670280034e-05,0.0,0.22725344317824345,0.22728957687291373
25811,dfaruque,7.226738934056007e-05,4.0044251546259155e-06,0.22725157399488793,0.22732784580938312
26765,thaer899,3.6133694670280034e-05,0.0,0.2273338471611016,0.2273699808557719
26108,FelixJacobi,3.6133694670280034e-05,0.0,0.22735442476156548,0.22739055845623576
24195,CS76,3.6133694670280034e-05,0.0,0.22741617992052482,0.2274523136151951
768,shz2050,3.6133694670280034e-05,0.0,0.22745736866792746,0.22749350236259774
11676,djentleman,3.6133694670280034e-05,0.0,0.2276016468525478,0.2276377805472181
22693,HarrisonOg,3.6133694670280034e-05,0.0,0.22761289699573659,0.22764903069040687
5886,gabipurcaru,3.6133694670280034e-05,0.0,0.2276185224844046,0.22765465617907488
27319,AngelRodRo,3.6133694670280034e-05,0.0,0.22764852978754094,0.22768466348221122
23110,BrennonLee,3.6133694670280034e-05,0.0,0.22782122543578215,0.22785735913045244
25281,shanebarringer,3.6133694670280034e-05,0.0,0.22793399426411318,0.22797012795878346
26125,Mushood,3.6133694670280034e-05,0.0,0.22796032305611735,0.22799645675078764
19066,senlinzhan,3.6133694670280034e-05,0.0,0.22798101423157424,0.22801714792624453
26533,bostjans,3.6133694670280034e-05,0.0,0.2281429111732435,0.2281790448679138
18340,elliotlanderson,3.6133694670280034e-05,0.0,0.22816928825439328,0.22820542194906357
25456,hervetran,3.6133694670280034e-05,0.0,0.22818247908231942,0.2282186127769897
18020,sindaniel,3.6133694670280034e-05,0.0,0.22820321060793974,0.22823934430261003
25430,mipapo,3.6133694670280034e-05,0.0,0.22827674365441228,0.22831287734908257
19041,OzanKurt,3.6133694670280034e-05,0.0,0.2283031516929117,0.228339285387582
26363,sharkich,3.6133694670280034e-05,0.0,0.22841262154516315,0.22844875523983343
25290,sjyMystery,3.6133694670280034e-05,0.0,0.22842584052387258,0.22846197421854286
