,Account_name,Degree,betweenness,closeness,Centrality
5010,martin75carames,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5009,oysteijo,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
4902,rhcad,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
4863,mmm,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
4123,lucasbsimao,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3861,igororlov,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3860,gskachkov,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1788,mach-kernel,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1775,iblech,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1774,michael-hartmann,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1464,rafi007akhtar,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1463,Jeetu95,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1427,WaGjUb,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1426,BloodShura,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1355,chrzyki,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1354,khituras,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1347,WebFreak001,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1346,huberf,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1284,samehamin,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1283,MostafaAlaa2016,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1178,muh005,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1177,chenggong03,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1056,eebssk1,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1055,rote66,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1054,mukultaneja,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1053,iamnarendrasingh,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
933,GilbertZhang,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
932,iamzhanghao,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
692,jbors,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
691,keldenddorji1997,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
475,BCasaleiro,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
474,modernmedici,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
473,anushkmittal,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
472,amelnychuck,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1789,giuse,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1813,firefecker,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1814,TangXiaoLv,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1955,sumeetkr,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3794,BildPeter,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3793,kr15h,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3716,jluhuangj,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3650,esigler,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3649,Ksreenivas,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3465,lichuan0620,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3464,jennyzeng,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3252,geonnave,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3251,douglasnavarro,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3195,kzx1025,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3194,nettyxiong,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3184,Mytherin,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3183,pholanda,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5687,AndyTQ,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3092,siddharthshashikar,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3068,pluflou,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3067,ale3385,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2840,rt77789,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2839,halfelf,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2781,mariotoledo,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2780,chayanforyou,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2753,meenxio,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2752,clockworksoul,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2451,pchaigno,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2450,aurrelhebert,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2384,supakornbabe,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2383,terng03412,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1956,Lucashuang0802,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3091,aakashsinha19,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5688,TianyuDu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5697,seu-tan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5698,bashell,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7068,Axect,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7067,hakjong,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7062,kiudee,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7061,lpfann,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7052,ragavsathish,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7051,dimitri-yatsenko,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6999,nayan2000,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6998,rtgdk,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6992,Zhipeng-Chang,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6991,LiyaoJiang1998,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6947,c0z0,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6946,Stansbridge,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6882,CalebFenton,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6881,rojaster,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6827,Kevinwenya,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6826,edocevol,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6803,mightydeveloper,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6802,SeunginLyu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6793,carolove,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6792,osswangxining,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6768,DanielGunna,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6767,marcelochaves95,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6764,LeoIV,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6763,maltebaumann,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6751,mocmeo,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6750,nicksmd,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6706,ChanningSun,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7072,tchiwinpiti,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7073,AkiyukiOkayasu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7084,rmsy,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7085,davidzech,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7383,BTheunissen,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7382,kochie,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7379,SusmoyBarman1,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7378,omarfaruqe,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7359,chanhee13p,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7358,Joonsun-Hwang,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7355,jakehemmerle,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7354,AngeloKai,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7310,adilakhter,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7309,geerdink,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7307,dwrodri,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7306,jacobkaufmann,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7274,sushobhana,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6705,supengchao,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7273,rohit-rk,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7265,Vibashan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7253,Jhird,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7252,galfaroi,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7233,fishdda,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7232,ryanneph,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7224,asafschers,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7223,hrbustor,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7218,hsylife,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7217,motokiee,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7196,renguoqing,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7195,PhilippMatthes,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7121,HawksJamesf,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7120,Yat3s,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
7266,imsenthur,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
456,Arkanosis,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6691,shubham201,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6647,aalansehaiyang,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6166,pterdchanakul,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6139,jajberni,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6138,prl900,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6106,rsodre,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6105,borg,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6097,Stoefff,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6096,TsHristov,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6079,Fdevmsy,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6078,lqfarmer,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6074,BinHanDev,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6073,swtlovewtt,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6035,scholer,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6034,basnijholt,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5949,teddylfwu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5948,hankuipeng,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5940,DocVaughan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5939,JeremiahZhang,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5926,Nish2288,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5925,BibhuPrasadPadhy,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5768,XiaoLongZhu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5767,BinXia,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5762,jimmahoney,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5761,btucker,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5716,neonlights17,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5715,harshil-shah004,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5714,Rilzob,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
5713,Ch4osMy7h,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6167,nolfwin,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6201,MaksimDan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6202,JohnlNguyen,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6236,jajupmochi,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6646,jdlzy,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6618,KurtTaylan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6617,ktoprakucar,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6573,lamhoangtung,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6572,phvan2312,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6556,kckjn97,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6555,JINwonLEE,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6538,kshitijzutshi,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6537,holycattle,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6522,ChrisDavison,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6521,kubkon,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6479,forkkr,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6478,Saif-M-Dhrubo,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6690,srijanmishra,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6445,TauWu,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6401,ahmadyan,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6400,sahmadyansc,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6346,freakanth,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6345,javiernistal,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6298,edusta,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6297,DoguD,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6296,jeonggunlee,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6295,KimKiHyuk,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6282,bvssvni,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6281,mcgirr,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6241,fanhy2114,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6240,DamonLiuTHU,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6237,cyprienruffino,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6444,maplebeats,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
455,dridk,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3715,Eclipsess,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
3,KnightBaron,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
1,panpan2,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
2,sunilangadi2,0.00013458950201884252,0.0,0.00013458950201884252,0.00026917900403768504
6894,grigM,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
4932,Modnars,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6283,seifreed,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6917,leoMehlig,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6918,floschliep,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6212,jboes,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6211,kbknudsen,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
3181,misgeatgit,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
3970,RickeyBoy,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6102,SebastianSchlag,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
1759,limasigor2,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
7389,abhishekupadhyaya,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
4048,sunilnandihalli,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6370,muzipiao,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
4882,mmatl,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
4242,Dr-D12345,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
348,alexandersvozil,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2253,kandizzy,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6664,markwhiting,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6665,SuminHan,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6580,jacob975,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6547,358203708,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2320,MrWhoami,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2321,killxin,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
7305,sekaiamber,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2376,minhaz1,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6497,JaminZhou,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
328,RamonRomeroQro,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2919,SeraZheng,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
4750,Entropy-xcy,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6465,pihat,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6060,JoseLuisMartins,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
664,ipcreator,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
7336,jackyhuang85,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
436,jinwangjoshua,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5517,SuchAQuteBoy,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
1580,PerfectShen,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5528,artrointel,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
1581,berlotto,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5231,marctc,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5543,eunmin,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
3466,sabbirahm3d,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5655,nimomeng,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2724,dungpt3003,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
435,SusieXu,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5527,jafffy,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5385,BisonQin,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
1506,TimelyToga,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
2723,motamed,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
6986,FilipaRamos,0.00013458950201884252,0.0,0.00017945266935845669,0.00031404217137729923
5476,ashchuk,0.00013458950201884252,0.0,0.0002018842530282638,0.00033647375504710633
6636,cuzik,0.00013458950201884252,0.0,0.0002018842530282638,0.00033647375504710633
6133,alepmaros,0.00013458950201884252,0.0,0.0002018842530282638,0.00033647375504710633
6885,AdiSai,0.00013458950201884252,0.0,0.0002018842530282638,0.00033647375504710633
5757,roustem,0.00013458950201884252,0.0,0.00021534320323014804,0.00034993270524899056
486,olivatooo,0.00013458950201884252,0.0,0.00021534320323014804,0.00034993270524899056
1630,sadiq1971,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
1632,siddhartha047,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
1631,Subangkar,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
1888,alyakhtar,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
1889,agr-shrn,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
1887,hammadhaleem,0.00026917900403768504,0.0,0.00026917900403768504,0.0005383580080753701
6663,ggoboogy,0.00026917900403768504,3.623354476210594e-08,0.00026917900403768504,0.0005383942416201322
349,schulzchristian,0.00026917900403768504,3.623354476210594e-08,0.00026917900403768504,0.0005383942416201322
2920,TabCen,0.00026917900403768504,3.623354476210594e-08,0.00026917900403768504,0.0005383942416201322
